,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
714,Actemra Actpen,Tocilizumab,1,Overall,2023,0.0354773036,0.0680123872,26656.332564,4150.7084402,1330.0928852,0.0,6927.0,44486.0,138823.7,184648415.67,L04AC,Arthritis
720,Actemra*,Tocilizumab,1,Overall,2019,0.0135735027,0.004680131,24362.143522,3712.4694616,1017.941604,0.0,5446.0,35738.0,198566.9,132676233.62,L04AC,Arthritis
721,Actemra*,Tocilizumab,1,Overall,2020,0.0135735027,0.004680131,27390.067734,3884.2189805,1050.2799825,0.0,4668.0,32917.0,191010.1,127856836.18,L04AC,Arthritis
722,Actemra*,Tocilizumab,1,Overall,2021,0.0135735027,0.004680131,24186.020142,3832.0338093,1095.3506436,0.0,5123.0,32334.0,186777.1,123904981.19,L04AC,Arthritis
723,Actemra*,Tocilizumab,1,Overall,2022,0.0135735027,0.004680131,26153.219773,3796.3473863,1069.3405726,0.0,4885.0,33653.0,212640.35,127758478.59,L04AC,Arthritis
724,Actemra*,Tocilizumab,1,Overall,2023,0.0135735027,0.004680131,29696.214468,3998.6947205,1074.3452266,0.0,4570.0,33939.0,263212.8,135711700.12,L04AC,Arthritis
730,Acthar,Corticotropin,1,Overall,2019,0.0356641888,0.0456973176,318217.11715,60985.811474,8059.4298482,0.0,2102.0,10968.0,82995.0,668892380.25,H01AA,Other / Not classified
731,Acthar,Corticotropin,1,Overall,2020,0.0356641888,0.0456973176,372832.23107,63090.611893,8355.2890156,0.0,1668.0,9857.0,74430.0,621884161.43,H01AA,Other / Not classified
732,Acthar,Corticotropin,1,Overall,2021,0.0356641888,0.0456973176,372277.73218,64661.40901,8462.0200976,0.0,1158.0,6667.0,50945.0,431097613.87,H01AA,Other / Not classified
733,Acthar,Corticotropin,1,Overall,2022,0.0356641888,0.0456973176,397603.81186,67713.011761,8866.9480354,0.0,1007.0,5913.0,45155.0,400387038.54,H01AA,Other / Not classified
734,Acthar,Corticotropin,1,Overall,2023,0.0356641888,0.0456973176,401103.88414,72175.713249,9272.1437757,0.0,942.0,5235.0,40750.0,377839858.86,H01AA,Other / Not classified
742,Acthib,Haemoph B Poly Conj-Tet Tox/PF,1,Overall,2021,-0.03982746,-0.051335192,44.113398577,34.967179126,35.090912951,0.0,1124.0,1418.0,1413.0,49583.46,,Other / Not classified
743,Acthib,Haemoph B Poly Conj-Tet Tox/PF,1,Overall,2022,-0.03982746,-0.051335192,43.985130624,34.954734717,34.944658403,0.0,1378.0,1734.0,1734.5,60611.51,,Other / Not classified
744,Acthib,Haemoph B Poly Conj-Tet Tox/PF,1,Overall,2023,-0.03982746,-0.051335192,42.12374677,33.016486076,33.150767666,0.0,1548.0,1975.0,1967.0,65207.56,,Other / Not classified
750,Actimmune,"Interferon Gamma-1b,Recomb.",1,Overall,2019,0.0362831704,0.0348814362,444237.01489,54800.891601,9377.56106,0.0,47.0,381.0,2226.5,20879139.7,,Other / Not classified
751,Actimmune,"Interferon Gamma-1b,Recomb.",1,Overall,2020,0.0362831704,0.0348814362,457905.58608,56002.841463,9168.8986612,0.0,51.0,417.0,2547.0,23353184.89,,Other / Not classified
752,Actimmune,"Interferon Gamma-1b,Recomb.",1,Overall,2021,0.0362831704,0.0348814362,506192.7856,59833.6626,10355.826219,0.0,50.0,423.0,2444.0,25309639.28,,Other / Not classified
753,Actimmune,"Interferon Gamma-1b,Recomb.",1,Overall,2022,0.0362831704,0.0348814362,568976.52896,60156.108789,10449.922858,0.0,48.0,454.0,2613.5,27310873.39,,Other / Not classified
754,Actimmune,"Interferon Gamma-1b,Recomb.",1,Overall,2023,0.0362831704,0.0348814362,611644.10744,62176.587754,10814.431176,0.0,43.0,423.0,2432.0,26300696.62,,Other / Not classified
760,Activella,Estradiol/Norethindrone Acet,1,Overall,2019,0.005634478,0.0241025815,590.97761905,486.68745098,9.7628461296,0.0,210.0,255.0,12712.0,124105.3,,Other / Not classified
761,Activella,Estradiol/Norethindrone Acet,1,Overall,2020,0.005634478,0.0241025815,1730.9073077,492.7400365,9.8605587204,0.0,78.0,274.0,13692.0,135010.77,,Other / Not classified
762,Activella,Estradiol/Norethindrone Acet,1,Overall,2021,0.005634478,0.0241025815,2373.4133333,450.94853333,9.7215119287,0.0,57.0,300.0,13916.0,135284.56,,Other / Not classified
763,Activella,Estradiol/Norethindrone Acet,1,Overall,2022,0.005634478,0.0241025815,2253.2761905,484.49283276,9.7497527473,0.0,63.0,293.0,14560.0,141956.4,,Other / Not classified
764,Activella,Estradiol/Norethindrone Acet,1,Overall,2023,0.005634478,0.0241025815,2267.0821818,532.86119658,9.9847469571,0.0,55.0,234.0,12488.0,124689.52,,Other / Not classified
770,Actonel,Risedronate Sodium,1,Overall,2019,-0.013601414,-0.034662352,2732.4492105,634.64875791,180.19744094,0.0,1064.0,4581.0,27665.0,2907325.96,,Other / Not classified
771,Actonel,Risedronate Sodium,1,Overall,2020,-0.013601414,-0.034662352,2915.7833622,661.1179204,177.27702473,0.0,809.0,3568.0,20947.0,2358868.74,,Other / Not classified
772,Actonel,Risedronate Sodium,1,Overall,2021,-0.013601414,-0.034662352,2865.8300641,698.00076503,176.30354364,0.0,624.0,2562.0,15477.0,1788277.96,,Other / Not classified
773,Actonel,Risedronate Sodium,1,Overall,2022,-0.013601414,-0.034662352,2967.8501423,712.97962402,176.71732897,0.0,492.0,2048.0,12468.0,1460182.27,,Other / Not classified
774,Actonel,Risedronate Sodium,1,Overall,2023,-0.013601414,-0.034662352,2846.6668844,700.66383426,170.59189078,0.0,398.0,1617.0,10094.0,1132973.42,,Other / Not classified
780,Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Overall,2019,0.0129282989,-0.005056338,4110.7197802,863.91570439,9.7145046127,0.0,91.0,433.0,38502.0,374075.5,,Other / Not classified
781,Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Overall,2020,0.0129282989,-0.005056338,4161.4074667,857.43285714,9.702088547,0.0,75.0,364.0,32169.0,312105.56,,Other / Not classified
782,Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Overall,2021,0.0129282989,-0.005056338,3990.2723529,827.25158537,9.9670340025,0.0,51.0,246.0,20419.0,203503.89,,Other / Not classified
783,Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Overall,2022,0.0129282989,-0.005056338,4266.9372727,833.18893491,10.278671511,0.0,33.0,169.0,13698.0,140808.93,,Other / Not classified
784,Actoplus Met,Pioglitazone HCl/Metformin HCl,1,Overall,2023,0.0129282989,-0.005056338,4869.8025926,919.47321678,10.226699074,0.0,27.0,143.0,12857.0,131484.67,,Other / Not classified
790,Actos,Pioglitazone HCl,1,Overall,2019,0.0129688185,0.0080048122,4201.2590476,932.09566843,17.302141511,0.0,546.0,2461.0,132352.0,2293887.44,,Other / Not classified
791,Actos,Pioglitazone HCl,1,Overall,2020,0.0129688185,0.0080048122,4350.2612058,1028.2435577,17.349038645,0.0,481.0,2035.0,120551.0,2092475.64,,Other / Not classified
792,Actos,Pioglitazone HCl,1,Overall,2021,0.0129688185,0.0080048122,4629.4404233,1080.8699691,17.844284208,0.0,378.0,1619.0,98359.0,1749928.48,,Other / Not classified
793,Actos,Pioglitazone HCl,1,Overall,2022,0.0129688185,0.0080048122,4480.5046358,1126.6547877,18.072638526,0.0,302.0,1201.0,75582.0,1353112.4,,Other / Not classified
794,Actos,Pioglitazone HCl,1,Overall,2023,0.0129688185,0.0080048122,4231.4475446,1119.0605077,18.217306603,0.0,224.0,847.0,52305.0,947844.25,,Other / Not classified
800,Acular,Ketorolac Tromethamine,1,Overall,2019,0.0609190934,0.1040681185,412.59954802,245.89265993,39.158241287,0.0,177.0,297.0,1865.0,73030.12,M01AB|S01BC,Arthritis
801,Acular,Ketorolac Tromethamine,1,Overall,2020,0.0609190934,0.1040681185,430.77051402,261.14699717,41.062311804,0.0,214.0,353.0,2245.0,92184.89,M01AB|S01BC,Arthritis
803,Acular,Ketorolac Tromethamine,1,Overall,2022,0.0609190934,0.1040681185,619.94873418,337.76517241,44.93206422,0.0,79.0,145.0,1090.0,48975.95,M01AB|S01BC,Arthritis
812,Acular Ls,Ketorolac Tromethamine,1,Overall,2021,0.0174321198,-0.098213617,632.30166667,344.89181818,52.328413793,0.0,36.0,66.0,435.0,22762.86,M01AB|S01BC,Arthritis
813,Acular Ls,Ketorolac Tromethamine,1,Overall,2022,0.0174321198,-0.098213617,575.80727273,365.41615385,55.887176471,0.0,33.0,52.0,340.0,19001.64,M01AB|S01BC,Arthritis
820,Acuvail,Ketorolac Tromethamine/PF,1,Overall,2019,0.0193181495,-0.004252721,1066.474927,497.80942078,10.624809294,0.0,274.0,587.0,27503.0,292214.13,,Other / Not classified
821,Acuvail,Ketorolac Tromethamine/PF,1,Overall,2020,0.0193181495,-0.004252721,1253.2055233,549.87589286,10.547113079,0.0,172.0,392.0,20437.0,215551.35,,Other / Not classified
822,Acuvail,Ketorolac Tromethamine/PF,1,Overall,2021,0.0193181495,-0.004252721,1332.5784337,580.59847769,11.241387336,0.0,166.0,381.0,19678.0,221208.02,,Other / Not classified
823,Acuvail,Ketorolac Tromethamine/PF,1,Overall,2022,0.0193181495,-0.004252721,1201.3928099,550.63837121,11.518900951,0.0,121.0,264.0,12620.0,145368.53,,Other / Not classified
824,Acuvail,Ketorolac Tromethamine/PF,1,Overall,2023,0.0193181495,-0.004252721,1060.617378,523.91942771,11.469914276,0.0,164.0,332.0,15165.0,173941.25,,Other / Not classified
830,Acyclovir Sodium,Acyclovir Sodium,3,Overall,2019,0.0898999104,0.1488164051,560.83044643,210.07695652,0.7996558433,0.0,112.0,299.0,89428.8,62813.01,D06BB|J05AB|S01AD,Other / Not classified
831,Acyclovir Sodium,Acyclovir Sodium,3,Overall,2020,0.0898999104,0.1488164051,427.3983871,213.69919355,0.5894209692,0.0,124.0,248.0,92897.76,52997.4,D06BB|J05AB|S01AD,Other / Not classified
832,Acyclovir Sodium,Acyclovir Sodium,3,Overall,2021,0.0898999104,0.1488164051,424.59,185.07769231,0.4724813924,0.0,85.0,195.0,1081641.44,36090.15,D06BB|J05AB|S01AD,Other / Not classified
833,Acyclovir Sodium,Acyclovir Sodium,3,Overall,2022,0.0898999104,0.1488164051,492.09607143,204.88758364,0.982197793,0.0,112.0,269.0,64537.6,55114.76,D06BB|J05AB|S01AD,Other / Not classified
834,Acyclovir Sodium,Acyclovir Sodium,3,Overall,2023,0.0898999104,0.1488164051,452.13165049,199.01521368,1.1283649377,0.0,103.0,234.0,55817.72,46569.56,D06BB|J05AB|S01AD,Other / Not classified
850,Acyclovir*,Acyclovir,36,Overall,2019,-0.099047337,-0.118586577,82.566302954,30.835007151,1.3701455429,0.0,688547.0,1843709.0,129690459.68,56850780.2,D06BB|J05AB|S01AD,Other / Not classified
851,Acyclovir*,Acyclovir,36,Overall,2020,-0.099047337,-0.118586577,86.509398679,30.999373705,1.5853958959,0.0,669360.0,1867971.0,139021314.99,57905931.1,D06BB|J05AB|S01AD,Other / Not classified
852,Acyclovir*,Acyclovir,36,Overall,2021,-0.099047337,-0.118586577,82.520173765,29.838981583,1.3276719821,0.0,660087.0,1825481.0,140003837.2,54470493.94,D06BB|J05AB|S01AD,Other / Not classified
853,Acyclovir*,Acyclovir,36,Overall,2022,-0.099047337,-0.118586577,78.342298364,27.91581183,1.0242239708,0.0,663424.0,1861818.0,144752991.5,51974160.95,D06BB|J05AB|S01AD,Other / Not classified
854,Acyclovir*,Acyclovir,36,Overall,2023,-0.099047337,-0.118586577,73.784239842,26.031164942,0.9027647559,0.0,670065.0,1899271.0,149400333.27,49440236.67,D06BB|J05AB|S01AD,Other / Not classified
1035,Aczone,Dapsone,1,Overall,2019,0.0397912963,0.0818008334,,,,nan,921.0,,,,D10AX|J04BA,Other / Not classified
1036,Aczone,Dapsone,1,Overall,2020,0.0397912963,0.0818008334,444.87703583,718.82763158,11.324813433,0.0,307.0,190.0,12060.0,136577.25,D10AX|J04BA,Other / Not classified
1037,Aczone,Dapsone,1,Overall,2021,0.0397912963,0.0818008334,1205.7207831,837.44623431,11.288320108,0.0,166.0,239.0,17730.0,200149.65,D10AX|J04BA,Other / Not classified
1038,Aczone,Dapsone,1,Overall,2022,0.0397912963,0.0818008334,1577.2536735,868.37561798,11.768531599,0.0,98.0,178.0,13140.0,154570.86,D10AX|J04BA,Other / Not classified
1039,Aczone,Dapsone,1,Overall,2023,0.0397912963,0.0818008334,1751.2543137,930.35385417,12.731207292,0.0,51.0,96.0,7020.0,89313.97,D10AX|J04BA,Other / Not classified
1045,Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,2019,0.0208277245,0.2023443529,60.707988633,60.508565091,92.671176419,0.0,181747.0,182346.0,119121.61,11033494.81,,Other / Not classified
1046,Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,2020,0.0208277245,0.2023443529,59.955153796,59.810655792,82.363953092,0.0,171363.0,171777.0,125262.552,10274095.02,,Other / Not classified
1047,Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,2021,0.0208277245,0.2023443529,60.202817087,60.051560529,79.577986531,0.0,177467.0,177914.0,135947.25,10684013.34,,Other / Not classified
1048,Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,2022,0.0208277245,0.2023443529,61.950840399,61.776627953,83.700033958,0.0,220919.0,221542.0,165416.1,13686117.71,,Other / Not classified
1049,Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,2023,0.0208277245,0.2023443529,66.177796702,65.948049856,100.63626317,0.0,240258.0,241095.0,160008.8,15899745.08,,Other / Not classified
1055,Adakveo,Crizanlizumab-Tmca,1,Overall,2019,0.0236035066,0.0123919987,,,,nan,,,,,B06AX,Other / Not classified
1056,Adakveo,Crizanlizumab-Tmca,1,Overall,2020,0.0236035066,0.0123919987,53108.864479,11355.124699,246.44484677,0.0,96.0,449.0,20688.0,5098450.99,B06AX,Other / Not classified
1057,Adakveo,Crizanlizumab-Tmca,1,Overall,2021,0.0236035066,0.0123919987,60332.060515,11474.921314,257.01404787,0.0,97.0,510.0,22770.0,5852209.87,B06AX,Other / Not classified
1058,Adakveo,Crizanlizumab-Tmca,1,Overall,2022,0.0236035066,0.0123919987,61246.943839,11282.33176,261.07562855,0.0,112.0,608.0,26274.6,6859657.71,B06AX,Other / Not classified
1059,Adakveo,Crizanlizumab-Tmca,1,Overall,2023,0.0236035066,0.0123919987,64265.301905,11360.028114,264.3108774,0.0,105.0,594.0,25530.0,6747856.7,B06AX,Other / Not classified
1065,Adalimumab-Adaz(Cf),Adalimumab-Adaz,1,Overall,2019,,,,,,nan,,,,,L04AB,Arthritis
1066,Adalimumab-Adaz(Cf),Adalimumab-Adaz,1,Overall,2020,,,,,,nan,,,,,L04AB,Arthritis
1067,Adalimumab-Adaz(Cf),Adalimumab-Adaz,1,Overall,2021,,,,,,nan,,,,,L04AB,Arthritis
1068,Adalimumab-Adaz(Cf),Adalimumab-Adaz,1,Overall,2022,,,,,,nan,,,,,L04AB,Arthritis
1075,Adalimumab-Adaz(Cf) Pen,Adalimumab-Adaz,1,Overall,2019,,,,,,nan,,,,,L04AB,Arthritis
1076,Adalimumab-Adaz(Cf) Pen,Adalimumab-Adaz,1,Overall,2020,,,,,,nan,,,,,L04AB,Arthritis
1077,Adalimumab-Adaz(Cf) Pen,Adalimumab-Adaz,1,Overall,2021,,,,,,nan,,,,,L04AB,Arthritis
1078,Adalimumab-Adaz(Cf) Pen,Adalimumab-Adaz,1,Overall,2022,,,,,,nan,,,,,L04AB,Arthritis
1079,Adalimumab-Adaz(Cf) Pen,Adalimumab-Adaz,1,Overall,2023,,,2943.5096,1794.8229268,1703.4199074,0.0,25.0,41.0,43.2,73587.74,L04AB,Arthritis
1085,Adalimumab-Fkjp(Cf) Pen,Adalimumab-Fkjp,1,Overall,2019,,,,,,nan,,,,,L04AB,Arthritis
1086,Adalimumab-Fkjp(Cf) Pen,Adalimumab-Fkjp,1,Overall,2020,,,,,,nan,,,,,L04AB,Arthritis
1087,Adalimumab-Fkjp(Cf) Pen,Adalimumab-Fkjp,1,Overall,2021,,,,,,nan,,,,,L04AB,Arthritis
1088,Adalimumab-Fkjp(Cf) Pen,Adalimumab-Fkjp,1,Overall,2022,,,,,,nan,,,,,L04AB,Arthritis
1089,Adalimumab-Fkjp(Cf) Pen,Adalimumab-Fkjp,1,Overall,2023,,,4059.4663636,1440.4558065,551.28555556,0.0,11.0,31.0,81.0,44654.13,L04AB,Arthritis
1095,Adapalene,Adapalene,11,Overall,2019,0.1129159748,-0.389171659,282.82228577,157.23938104,3.088410792,0.0,5578.0,10033.0,516244.0,1577582.71,D10AD,Other / Not classified
1096,Adapalene,Adapalene,11,Overall,2020,0.1129159748,-0.389171659,327.17893458,170.01748609,3.0545197336,0.0,5885.0,11325.0,606932.0,1925448.03,D10AD,Other / Not classified
1097,Adapalene,Adapalene,11,Overall,2021,0.1129159748,-0.389171659,462.78330846,215.87387776,3.4985555923,0.0,5495.0,11780.0,569023.0,2542994.28,D10AD,Other / Not classified
1098,Adapalene,Adapalene,11,Overall,2022,0.1129159748,-0.389171659,1080.7671613,514.75425083,7.7564926949,0.0,4037.0,8476.0,419529.0,4363057.03,D10AD,Other / Not classified
1099,Adapalene,Adapalene,11,Overall,2023,0.1129159748,-0.389171659,689.21225511,323.68903809,4.7378855613,0.0,4155.0,8847.0,443059.0,2863676.92,D10AD,Other / Not classified
1155,Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,9,Overall,2019,0.0695609451,-0.222502001,173.49050505,112.15384328,2.3019841431,0.0,693.0,1072.0,52290.0,120228.92,,Other / Not classified
1156,Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,9,Overall,2020,0.0695609451,-0.222502001,161.54588391,92.416437736,1.8850786919,0.0,758.0,1325.0,64365.0,122451.78,,Other / Not classified
1157,Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,9,Overall,2021,0.0695609451,-0.222502001,169.82829037,95.910689655,2.0030339137,0.0,737.0,1305.0,61965.0,125163.45,,Other / Not classified
1158,Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,9,Overall,2022,0.0695609451,-0.222502001,353.03055833,188.34555851,3.8745850007,0.0,1003.0,1880.0,89505.0,354089.65,,Other / Not classified
1159,Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,9,Overall,2023,0.0695609451,-0.222502001,281.29418695,146.347077,3.0124820863,0.0,1027.0,1974.0,94695.0,288889.13,,Other / Not classified
1205,Adbry,Tralokinumab-Ldrm,1,Overall,2019,0.0613782302,0.0613782302,,,,nan,,,,,D11AH,Other / Not classified
1206,Adbry,Tralokinumab-Ldrm,1,Overall,2020,0.0613782302,0.0613782302,,,,nan,,,,,D11AH,Other / Not classified
1207,Adbry,Tralokinumab-Ldrm,1,Overall,2021,0.0613782302,0.0613782302,,,,nan,,,,,D11AH,Other / Not classified
1208,Adbry,Tralokinumab-Ldrm,1,Overall,2022,0.0613782302,0.0613782302,13511.24215,3580.8368328,875.17636398,0.0,851.0,3211.0,13138.0,11498067.07,D11AH,Other / Not classified
1209,Adbry,Tralokinumab-Ldrm,1,Overall,2023,0.0613782302,0.0613782302,18446.016408,3831.0785018,928.89314028,0.0,1712.0,8243.0,33997.0,31579580.09,D11AH,Other / Not classified
1215,Adcetris,Brentuximab Vedotin,1,Overall,2019,0.0895014919,0.0808715929,,,,nan,,,,,L01FX,Other / Not classified
1216,Adcetris,Brentuximab Vedotin,1,Overall,2020,0.0895014919,0.0808715929,109788.72636,27447.181591,8626.2570714,0.0,11.0,44.0,140.0,1207675.99,L01FX,Other / Not classified
1217,Adcetris,Brentuximab Vedotin,1,Overall,2021,0.0895014919,0.0808715929,133102.18111,28521.895952,9583.35704,0.0,18.0,84.0,250.0,2395839.26,L01FX,Other / Not classified
1218,Adcetris,Brentuximab Vedotin,1,Overall,2022,0.0895014919,0.0808715929,126865.21375,32391.118404,10321.237729,0.0,24.0,94.0,295.0,3044765.13,L01FX,Other / Not classified
1219,Adcetris,Brentuximab Vedotin,1,Overall,2023,0.0895014919,0.0808715929,138942.07045,37737.352469,11155.932664,0.0,22.0,81.0,274.0,3056725.55,L01FX,Other / Not classified
1225,Adcirca,Tadalafil,1,Overall,2019,0.0055512322,0.0111497965,29543.021864,4377.3806729,69.978210976,0.0,2801.0,18904.0,1182511.0,82750004.24,C02KX|G04BE|G04CB,Hypertension
1226,Adcirca,Tadalafil,1,Overall,2020,0.0055512322,0.0111497965,34768.516768,4524.2655463,69.98653062,0.0,1609.0,12365.0,799333.0,55942543.48,C02KX|G04BE|G04CB,Hypertension
1227,Adcirca,Tadalafil,1,Overall,2021,0.0055512322,0.0111497965,36930.472235,4594.2589385,70.516811059,0.0,1172.0,9421.0,613790.0,43282513.46,C02KX|G04BE|G04CB,Hypertension
1228,Adcirca,Tadalafil,1,Overall,2022,0.0055512322,0.0111497965,37005.306225,4681.8611144,70.756142294,0.0,906.0,7161.0,473836.0,33526807.44,C02KX|G04BE|G04CB,Hypertension
1229,Adcirca,Tadalafil,1,Overall,2023,0.0055512322,0.0111497965,36482.984364,4761.4895785,71.54505888,0.0,802.0,6145.0,408964.0,29259353.46,C02KX|G04BE|G04CB,Hypertension
1235,Adderall,Dextroamphetamine/Amphetamine,1,Overall,2019,0.096860064,0.1159516474,2630.364629,496.75191049,7.0251859226,0.0,1806.0,9563.0,676194.0,4750438.52,,Other / Not classified
1236,Adderall,Dextroamphetamine/Amphetamine,1,Overall,2020,0.096860064,0.1159516474,3293.0798633,517.2359918,7.5021128641,0.0,1609.0,10244.0,706339.0,5298565.5,,Other / Not classified
1237,Adderall,Dextroamphetamine/Amphetamine,1,Overall,2021,0.096860064,0.1159516474,3282.7031445,543.16781194,8.1583965544,0.0,1765.0,10667.0,710184.0,5793971.05,,Other / Not classified
1238,Adderall,Dextroamphetamine/Amphetamine,1,Overall,2022,0.096860064,0.1159516474,3235.2396411,592.5574145,9.112076187,0.0,2201.0,12017.0,781357.0,7120762.45,,Other / Not classified
1239,Adderall,Dextroamphetamine/Amphetamine,1,Overall,2023,0.096860064,0.1159516474,2406.8172182,639.62166237,10.168636432,0.0,4019.0,15123.0,951508.0,9672998.4,,Other / Not classified
1245,Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,2019,0.1025329609,0.0387669357,1138.4326969,229.17146392,4.9659771377,0.0,8087.0,40173.0,1875994.0,9206505.22,,Other / Not classified
1246,Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,2020,0.1025329609,0.0387669357,1292.7446541,240.22248161,5.0406900746,0.0,7503.0,40377.0,1948540.0,9699463.14,,Other / Not classified
1247,Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,2021,0.1025329609,0.0387669357,1582.440203,323.02007596,6.9832569215,0.0,5321.0,26067.0,1205985.0,8420164.32,,Other / Not classified
1248,Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,2022,0.1025329609,0.0387669357,1394.7879115,323.62558841,7.0640363554,0.0,6325.0,27260.0,1248969.0,8822033.54,,Other / Not classified
1249,Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,2023,0.1025329609,0.0387669357,1192.5095487,317.94915435,7.3378873984,0.0,14292.0,53604.0,2322314.0,17043346.47,,Other / Not classified
1255,Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,2019,-0.02500778,-0.046768837,6984.5006314,923.76091086,27.913762758,0.0,681.0,5149.0,170441.0,4756444.93,J05AF,Other / Not classified
1256,Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,2020,-0.02500778,-0.046768837,7127.2074737,918.08096271,26.270629306,0.0,570.0,4425.0,154570.0,4062508.26,J05AF,Other / Not classified
1257,Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,2021,-0.02500778,-0.046768837,7167.0202918,933.0923075,26.406700754,0.0,514.0,3948.0,139317.0,3683848.43,J05AF,Other / Not classified
1258,Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,2022,-0.02500778,-0.046768837,7203.3515139,1042.7073642,26.462127159,0.0,469.0,3240.0,127661.0,3378371.86,J05AF,Other / Not classified
1259,Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,2023,-0.02500778,-0.046768837,6689.2984928,999.68779764,25.224524241,0.0,418.0,2797.0,110837.0,2796126.77,J05AF,Other / Not classified
1270,Adempas,Riociguat,1,Overall,2019,0.0652553465,0.0623109359,83961.143739,10353.515977,118.2404731,0.0,3774.0,30605.0,2679851.0,316869356.47,C02KX,Hypertension
1271,Adempas,Riociguat,1,Overall,2020,0.0652553465,0.0623109359,99709.882967,11129.458281,126.48113913,0.0,4645.0,41615.0,3661887.996,463152406.38,C02KX,Hypertension
1272,Adempas,Riociguat,1,Overall,2021,0.0652553465,0.0623109359,104309.066,11830.233,135.45878706,0.0,5431.0,47886.0,4182218.0,566502537.42,C02KX,Hypertension
