Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,4,Overall,13057135.83,1160969,34814,6423,11.242099124,375.05416873,2032.8718403,0,9173796.65,821560,23603,4752,11.162573921,388.67078973,1930.512763,0,9037539.9,1074836,28345,4032,8.4120195523,318.84070912,2241.4533482,1,11949195.88,988848,24962,3427,12.035735193,478.69545229,3486.7802393,0,9999234.5,827085,20201,2892,12.057845489,494.9871046,3457.5499654,0,0.0018370541,0.0176667287
Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,1,Lupin Pharmaceu,3869971.45,333466,10504,1850,11.605295442,368.42835586,2091.8764595,0,4155363.86,369520,10831,1929,11.245301635,383.65468193,2154.1544116,1,2333229.56,255790,7346,1216,9.1216605809,317.61905255,1918.7743092,1,2092414.42,167358,4901,924,12.502625629,426.93622118,2264.5177706,0,647860.3,46719,1360,326,13.867169674,476.36786765,1987.3015337,0,0.1091405986,0.0455213533
Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,1,Laurus Labs Lim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149198.22,9075,265,92,16.440575207,563.01215094,1621.7197826,0,,
Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,1,"Cipla USA, Inc.",5147233.64,502897,14962,2625,10.235164736,344.02042775,1960.8509105,0,2201494.1,203610,5979,1511,10.812308335,368.20439873,1456.9782263,1,3574313.32,451517,12337,2013,7.9162319913,289.72305423,1775.6151615,1,5578396.02,499620,12927,2138,11.165277651,431.53059643,2609.1655847,0,5591836.13,496098,12632,1957,11.271636108,442.67227122,2857.3511139,0,0.0095258229,0.0244081634
Abacavir-Lamivudine,Abacavir Sulfate/Lamivudine,1,Aurobindo Pharm,4039930.74,324606,9348,1597,12.445644073,432.17059692,2529.6998998,0,2816938.69,248430,6793,1383,11.33896345,414.68256882,2036.8320246,0,3129997.02,367529,8662,1603,8.5163266572,361.34807435,1952.5870368,1,4278385.44,321870,7134,1347,13.292277752,599.71761144,3176.2326949,0,3610339.85,275193,5944,1158,13.119301181,607.39230316,3117.7373489,0,-0.013013313,0.0132656762
Abilify,Aripiprazole,1,Overall,26854630.75,808281.5,20939,3670,33.402208187,1282.517348,7317.338079,0,24481910.61,716447.5,17689,2532,34.436527492,1384.0189163,9669.0010308,0,20484851.18,633899,15261,2174,32.656164441,1342.3007129,9422.6546366,0,13141218.3,575817,13586,1920,23.109644371,967.26176211,6844.3845313,0,11882943.19,516496.25,12115,1736,23.319755196,980.84549649,6845.0133583,0,0.0090919108,-0.085913695
Abilify,Aripiprazole,1,Otsuka America,26854630.75,808281.5,20939,3670,33.402208187,1282.517348,7317.338079,0,24481910.61,716447.5,17689,2532,34.436527492,1384.0189163,9669.0010308,0,20484851.18,633899,15261,2174,32.656164441,1342.3007129,9422.6546366,0,13141218.3,575817,13586,1920,23.109644371,967.26176211,6844.3845313,0,11882943.19,516496.25,12115,1736,23.319755196,980.84549649,6845.0133583,0,0.0090919108,-0.085913695
Abilify Asimtufii,Aripiprazole,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13218817.72,7414.2,2410,1231,1783.0262923,5484.9866058,10738.275971,0,,
Abilify Asimtufii,Aripiprazole,1,Otsuka America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13218817.72,7414.2,2410,1231,1783.0262923,5484.9866058,10738.275971,0,,
Abilify Maintena,Aripiprazole,1,Overall,422038582.34,189937.35,189140,25421,2222.0696373,2231.3555162,16601.966183,0,460313112.01,204264.771,203218,25646,2253.5948883,2265.1197827,17948.729315,0,499429110.88,210840.18,208784,26393,2368.5084279,2392.0851736,18922.786757,0,563682902.82,220767.4,219843,27676,2553.3425156,2564.0247941,20367.209959,0,636857890.94,233084.9,232162,29378,2732.2746358,2743.1616326,21678.054699,0,0.0700776018,0.0530322483
Abilify Maintena,Aripiprazole,1,Otsuka America,422038582.34,189937.35,189140,25421,2222.0696373,2231.3555162,16601.966183,0,460313112.01,204264.771,203218,25646,2253.5948883,2265.1197827,17948.729315,0,499429110.88,210840.18,208784,26393,2368.5084279,2392.0851736,18922.786757,0,563682902.82,220767.4,219843,27676,2553.3425156,2564.0247941,20367.209959,0,636857890.94,233084.9,232162,29378,2732.2746358,2743.1616326,21678.054699,0,0.0700776018,0.0530322483
Abilify Mycite,Aripiprazole,1,Overall,40552.86,720,24,,56.323416667,1689.7025,,1,92372.21,1620,47,15,56.908812057,1965.3661702,6158.1473333,1,56308.8,990,31,,56.778172043,1816.4129032,,1,75603.15,1320,44,,57.275113636,1718.2534091,,1,75397.26,1320,44,,57.119136364,1713.5740909,,1,-0.002723299,0.0035133632
Abilify Mycite,Aripiprazole,1,Otsuka America,40552.86,720,24,,56.323416667,1689.7025,,1,92372.21,1620,47,15,56.908812057,1965.3661702,6158.1473333,1,56308.8,990,31,,56.778172043,1816.4129032,,1,75603.15,1320,44,,57.275113636,1718.2534091,,1,75397.26,1320,44,,57.119136364,1713.5740909,,1,-0.002723299,0.0035133632
Abiraterone Acetate,Abiraterone Acetate,19,Overall,281502970.15,6472203,55574,17787,43.384441996,5065.3717593,15826.332161,0,402663122.35,14319839,125763,23638,28.125781745,3201.761427,17034.568168,0,597573022.12,21120289,198219,30513,33.704066173,3014.7111131,19584.210734,0,701598008.68,24165984,229999,35733,34.980840236,3050.4393875,19634.455788,0,877469516.77,32615964,315666,45661,33.614327353,2779.7403482,19217.045548,0,-0.03906461,-0.061795304
Abiraterone Acetate,Abiraterone Acetate,1,AHP,,,,,,,,,14699.69,1230,22,,11.95096748,668.16772727,,1,,,,,,,,,,,,,,,,,16699.98,5144,44,39,3.2464968896,379.545,428.20461538,0,,-0.352354565
Abiraterone Acetate,Abiraterone Acetate,1,Mylan,89624661.26,1938999,16412,4018,46.222128665,5460.9225725,22305.789263,0,46509342.26,1227017,10676,2876,38.1716888,4356.4389528,16171.537643,0,105057491.89,1174828,15673,4349,103.38309006,6703.0875959,24156.700825,0,64626491.04,663377,10295,2908,102.83913715,6277.4639184,22223.690179,0,48263295.9,552021,8341,2560,93.723749896,5786.2721376,18852.849961,0,-0.088637337,0.1933007912
Abiraterone Acetate,Abiraterone Acetate,1,"Civicascript, L",,,,,,,,,,,,,,,,,,,,,,,,,13756.51,7560,67,34,1.8196441799,205.32104478,404.60323529,0,120967.95,68340,629,125,1.7700899912,192.31788553,967.7436,0,-0.0272329,-0.0272329
Abiraterone Acetate,Abiraterone Acetate,1,West-Ward/Hikma,15366088.51,871312,7643,1731,17.635575443,2010.4786746,8877.0008723,0,3903999.61,1489945,13174,2053,2.6202306864,296.34124867,1901.6072138,0,3089709.84,1951977,17105,2635,1.5828618063,180.6319696,1172.5654042,0,3501028.36,2621003,21807,3390,1.3357590052,160.5460797,1032.7517286,0,4270570.66,3327906,26390,4008,1.2832606029,161.82533763,1065.5116417,0,-0.039302301,-0.480624683
Abiraterone Acetate,Abiraterone Acetate,1,Bluepoint/Oncop,,,,,,,,,,,,,,,,,8944728.38,326848,2779,839,27.366630299,3218.685995,10661.178045,0,26482869.57,983706,8539,1827,26.921528963,3101.4017531,14495.276174,0,37169240.15,1496942,13074,2845,24.830113759,2842.9891502,13064.759279,0,-0.077685603,-0.047469936
Abiraterone Acetate,Abiraterone Acetate,1,Major Pharmaceu,,,,,,,,,4632.8,556,11,,8.3323741007,421.16363636,,1,19197.61,4259,67,38,4.5075393285,286.53149254,505.20026316,0,48852.49,11121,150,62,4.3928144951,325.68326667,787.9433871,0,154149.33,39170,466,219,3.9353926474,330.79255365,703.87821918,0,-0.104129562,-0.221234979
Abiraterone Acetate,Abiraterone Acetate,1,Florida Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,33547.73,20150,165,152,1.6648997519,203.31957576,220.70875,0,20543397.18,1221311,11038,4473,17.89607244,1861.1521272,4592.7559088,1,9.7490390458,9.7490390458
Abiraterone Acetate,Abiraterone Acetate,1,Northstar Rx Ll,,,,,,,,,445297.27,17602,149,149,25.298106465,2988.5722819,2988.5722819,0,33110769.99,1386645,12105,2589,23.878332226,2735.2969839,12789.018922,0,40450561.47,1415352,12829,3104,31.059031961,3153.0564713,13031.753051,0,62034001.5,2546049,23552,6327,27.287474866,2633.9165039,9804.6469891,0,-0.121431895,0.0255537908
Abiraterone Acetate,Abiraterone Acetate,1,Avkare,395384.44,7130,60,43,55.453638149,6589.7406667,9194.9869767,0,1273345.73,34246,292,101,37.182319979,4360.7730479,12607.383465,0,68278.32,3360,28,11,20.320928571,2438.5114286,6207.12,1,,,,,,,,,363204.93,12413,109,70,29.260044308,3332.1553211,5188.6418571,0,,-0.147712275
Abiraterone Acetate,Abiraterone Acetate,1,Novugen Pharma,,,,,,,,,,,,,,,,,,,,,,,,,669762.06,13840,140,68,60.843020941,4784.0147143,9849.4420588,0,107836867.14,1144387,18302,3786,97.867294912,5892.081037,28483.060523,0,0.6085212963,0.6085212963
Abiraterone Acetate,Abiraterone Acetate,1,Novadoz Pharmac,20635781.2,564258,4957,2138,36.571535007,4162.957676,9651.9088868,0,182376285.57,6169405,54225,12624,29.561405933,3363.3247685,14446.790682,0,233618611.16,9414775,84087,15670,24.81404082,2778.2964211,14908.65419,0,216361472.7,9218859,82563,16102,23.469441576,2620.5621489,13436.931605,0,224026263.55,11669322,104009,23225,19.197881724,2153.9122917,9645.9101636,1,-0.182005176,-0.148808005
Abiraterone Acetate,Abiraterone Acetate,1,Amneal Pharmace,20386448.34,439622,3774,1234,46.37267548,5401.8146105,16520.622642,0,24080851.95,967757,8438,2263,24.883159667,2853.8577803,10641.118847,0,98437342.1,1807128,20654,4355,72.583651807,4766.0183064,22603.293249,0,93297676.03,1882144,21766,5237,65.379357625,4286.395113,17815.09949,0,123500590.34,1541073,22944,6312,87.629623738,5382.6965804,19565.999737,0,0.3403255541,0.1724577411
Abiraterone Acetate,Abiraterone Acetate,1,Dr.Reddy'S Lab,,,,,,,,,626395.12,20008,159,104,31.307233107,3939.5919497,6023.03,0,1840647.11,59117,545,239,31.135665037,3377.3341468,7701.4523431,0,16295701.94,561374,4989,1648,29.028244878,3266.3263059,9888.1686529,0,21878881.67,711446,6726,2671,33.348087407,3252.8816042,8191.2698128,0,0.148815147,0.0212735433
Abiraterone Acetate,Abiraterone Acetate,1,"Celltrion USA,",,,,,,,,,945649.24,293706,2534,1003,3.2197137273,373.18438832,942.82077767,0,4898138.39,1457548,12936,2784,3.3605331625,378.64396954,1759.3887895,0,120810344.99,3321888,33500,7306,44.184685226,3606.2789549,16535.771283,0,46541913.23,1252560,13575,5470,46.424379023,3428.5018954,8508.5764589,0,0.0506893686,1.43393858
Abiraterone Acetate,Abiraterone Acetate,1,Rising Pharm,,,,,,,,,52080902.12,1508851,13222,3140,34.516928524,3938.9579579,16586.274561,0,54513705.91,1624314,14601,3533,33.561063877,3733.55975,15429.86298,0,19109349.32,579171,5186,2034,32.994313113,3684.7954724,9394.9603343,0,19143743.68,828301,7450,3421,23.112061533,2569.6300242,5595.9496288,0,-0.299513784,-0.125146137
Abiraterone Acetate,Abiraterone Acetate,1,Glenmark Pharma,,,,,,,,,,,,,,,,,582002.55,26368,236,185,22.072305446,2466.1125,3145.9597297,0,36913029,1225947,11507,3591,33.858290474,3207.8759885,10279.31746,0,59702194.74,2504970,23428,7724,29.436415107,2548.3265639,7729.4400233,1,-0.130599487,0.154831471
Abiraterone Acetate,Abiraterone Acetate,1,Apotex Corp,114778256.63,2218449,19000,6121,51.738064129,6040.9608753,18751.553117,0,71640280.53,1992035,17507,4741,35.963364364,4092.0934786,15110.795303,0,43828187.66,1497395,13837,3612,31.632935659,3167.4631539,12134.04974,0,53537526.58,1295976,13337,3548,51.487840949,4014.2105856,15089.494526,0,100399794.7,3647415,35167,9901,31.14870572,2854.9434043,10140.369124,0,-0.39502793,-0.119138847
Abiraterone Acetate,Abiraterone Acetate,1,Wockhardt USA L,8538883.37,196154,1712,819,43.531528136,4987.6655199,10425.987021,0,15147557.6,500973,4492,1573,30.236275408,3372.118789,9629.7251113,0,9167613.92,373812,3463,1352,24.524664591,2647.3040485,6780.7795266,0,9032292.89,330584,3031,1190,27.322232443,2979.9712603,7590.1620924,0,117270.8,5480,57,41,21.399781022,2057.3824561,2860.2634146,0,-0.216763086,-0.162660933
Abiraterone Acetate,Abiraterone Acetate,1,Teva USA,11777466.4,236279,2016,679,49.845591017,5841.9972222,17345.31134,0,3613882.86,96508,862,325,37.446458946,4192.4395128,11119.639569,0,396597.29,11915,103,25,33.28554679,3850.4591262,15863.8916,0,413746,13932,128,35,29.697530864,3232.390625,11821.314286,0,1386469.34,41714,365,76,34.832566839,3798.546137,18243.017632,1,0.1729112093,-0.085697974
Abraxane,Paclitaxel Protein-Bound,1,Overall,8803136.55,6318,1190,333,1393.342284,7397.5937395,26435.845495,0,9792937.31,6620,1286,319,1479.2956662,7615.0367885,30698.863041,0,9534884.71,6081,1200,307,1567.9797254,7945.7372583,31058.256384,0,6230057.81,3744,810,220,1664.0111672,7691.4293951,28318.444591,0,7462297.97,4453,932,249,1675.7911453,8006.7574785,29969.068153,0,0.0070792662,0.0472262471
Abraxane,Paclitaxel Protein-Bound,1,BMS-Abraxis Bio,8803136.55,6318,1190,333,1393.342284,7397.5937395,26435.845495,0,9792937.31,6620,1286,319,1479.2956662,7615.0367885,30698.863041,0,9534884.71,6081,1200,307,1567.9797254,7945.7372583,31058.256384,0,6230057.81,3744,810,220,1664.0111672,7691.4293951,28318.444591,0,7462297.97,4453,932,249,1675.7911453,8006.7574785,29969.068153,0,0.0070792662,0.0472262471
Abrysvo,"Rsv Vacc, Pref A And Pref B/PF",1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698160177.7,2133059.8,2133980,2131906,327.30454988,327.16341189,327.48168901,0,,
Abrysvo,"Rsv Vacc, Pref A And Pref B/PF",1,Pfizer US Pharm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698160177.7,2133059.8,2133980,2131906,327.30454988,327.16341189,327.48168901,0,,
Absorica,Isotretinoin,1,Overall,256597.51,6840,150,47,37.435019327,1710.6500667,5459.5214894,0,235353.71,6180,126,52,37.944869135,1867.8865873,4526.0328846,0,163699.34,4090,88,35,39.690154659,1860.2197727,4677.124,0,93008.56,2250,51,24,41.151284582,1823.6972549,3875.3566667,0,76072.07,1950,42,22,38.821409417,1811.2397619,3457.8213636,1,-0.056617313,0.0091327694
Absorica,Isotretinoin,1,Sun Pharmaceuti,256597.51,6840,150,47,37.435019327,1710.6500667,5459.5214894,0,235353.71,6180,126,52,37.944869135,1867.8865873,4526.0328846,0,163699.34,4090,88,35,39.690154659,1860.2197727,4677.124,0,93008.56,2250,51,24,41.151284582,1823.6972549,3875.3566667,0,76072.07,1950,42,22,38.821409417,1811.2397619,3457.8213636,1,-0.056617313,0.0091327694
Absorica Ld,"Isotretinoin, Micronized",1,Overall,,,,,,,,,25585.7,690,15,,37.42603165,1705.7133333,,1,81264.22,2130,31,11,38.278067742,2621.4264516,7387.6563636,1,24902.87,630,15,,39.486837037,1660.1913333,,1,62964.21,1380,31,14,45.669179159,2031.1035484,4497.4435714,1,0.1565671648,0.0686032116
Absorica Ld,"Isotretinoin, Micronized",1,Sun Pharmaceuti,,,,,,,,,25585.7,690,15,,37.42603165,1705.7133333,,1,81264.22,2130,31,11,38.278067742,2621.4264516,7387.6563636,1,24902.87,630,15,,39.486837037,1660.1913333,,1,62964.21,1380,31,14,45.669179159,2031.1035484,4497.4435714,1,0.1565671648,0.0686032116
Acamprosate Calcium,Acamprosate Calcium,6,Overall,6062532.25,6039910,36643,11649,1.0040177266,165.44857817,520.43370676,0,6443057.94,6638946,39837,11880,0.9707188196,161.73552075,542.34494444,0,7016294.1,7221497,43153,13110,0.9711163154,162.59110838,535.18643021,0,7408915.48,7575486,44945,13739,0.9769674869,164.84404227,539.26162603,0,8093355.04,8557788,50232,15765,0.945327342,161.11950629,513.3748836,0,-0.032386078,-0.014945613
Acamprosate Calcium,Acamprosate Calcium,1,Major Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.33,2458,22,,1.1225915378,125.42409091,,1,,
Acamprosate Calcium,Acamprosate Calcium,1,AHP,2461.5,2537,28,14,0.9702404415,87.910714286,175.82142857,1,3366.34,3121,30,22,1.0786094201,112.21133333,153.01545455,0,6457.22,6032,53,33,1.0704940318,121.83433962,195.67333333,0,3790.62,3960,28,20,0.9572272727,135.37928571,189.531,1,4637.12,4578,40,25,1.0129139362,115.928,185.4848,0,0.0581749654,0.0108187598
Acamprosate Calcium,Acamprosate Calcium,1,Marlex Pharm.,6121.51,6614,48,27,0.9255382522,127.53145833,226.72259259,0,4808.02,4686,28,23,1.0260392659,171.715,209.04434783,1,9231.61,8475,58,44,1.0892755162,159.16568966,209.80931818,0,2979.37,3694,27,11,0.8065430428,110.34703704,270.85181818,1,2597.69,2820,23,,0.9211666667,112.94304348,,1,0.1421171814,-0.00118292
Acamprosate Calcium,Acamprosate Calcium,1,Zydus Pharmaceu,2161886.42,2064910,12820,4598,1.0469639936,168.63388612,470.17973467,0,1727652.52,1638918,10153,3824,1.0541421352,170.16177681,451.79197699,0,1924716.56,1918245,11538,4330,1.0033736879,166.81544115,444.50728868,0,2379337.1,2411786,14651,5635,0.9865456968,162.40100334,422.2426087,0,3491465.77,3662852,22556,8140,0.9532096219,154.79099885,428.92699877,0,-0.033790705,-0.023180844
Acamprosate Calcium,Acamprosate Calcium,1,Glenmark Pharma,3741077.17,3796463,22641,7645,0.9854112025,165.23462612,489.34953172,0,3920114.18,4086170,23940,7724,0.9593614999,163.74745948,507.52384516,0,4262923.33,4353044,25692,8566,0.9792970919,165.92415265,497.65623745,0,4337637.12,4366269,25208,8612,0.9934424837,172.07383053,503.67360892,0,4053092.56,4246064,23655,8193,0.9545528659,171.34189643,494.70188698,0,-0.03914632,-0.007922448
Acamprosate Calcium,Acamprosate Calcium,1,Mylan,150985.65,169386,1106,582,0.8913703022,136.51505425,259.42551546,0,787116.88,906051,5686,2022,0.868733526,138.4306859,389.2763996,0,812965.38,935701,5812,2239,0.8688302994,139.87704405,363.09306833,0,685171.27,789777,5031,1824,0.8675502958,136.18987676,375.64214364,0,538802.57,639016,3936,1432,0.8431753978,136.89089685,376.25877793,0,-0.028096236,-0.013800129
Acanya,Clindamycin Phos/Benzoyl Perox,1,Overall,60935.72,5750,107,56,10.597516522,569.49271028,1088.1378571,0,33711.89,3150,60,15,10.702187302,561.86483333,2247.4593333,0,15964.61,1450,29,,11.010075862,550.5037931,,1,9928.83,900,18,,11.032033333,551.60166667,,1,14029.67,1263,26,,11.10821061,539.60269231,,1,0.0069050985,0.0118357057
Acanya,Clindamycin Phos/Benzoyl Perox,1,Bausch Health U,60935.72,5750,107,56,10.597516522,569.49271028,1088.1378571,0,33711.89,3150,60,15,10.702187302,561.86483333,2247.4593333,0,15964.61,1450,29,,11.010075862,550.5037931,,1,9928.83,900,18,,11.032033333,551.60166667,,1,14029.67,1263,26,,11.10821061,539.60269231,,1,0.0069050985,0.0118357057
Acarbose,Acarbose,5,Overall,8782064.06,25533931,173977,44062,0.3438656995,50.478304948,199.31151695,0,10722866.7,28611239.991,185085,43961,0.3749768894,57.934822919,243.9177157,0,10728639.22,28967751.5,180238,44200,0.3708114546,59.524846148,242.72939412,0,10098039.82,28434387,174307,43168,0.3569647831,57.932497375,233.92419894,0,9781113.16,28183233,169742,42919,0.3503993305,57.623411766,227.89704234,0,-0.018392438,0.0047166575
Acarbose,Acarbose,1,Virtus Pharmace,2387051.97,6757172.5,42018,15316,0.352588006,56.810223476,155.85348459,0,2526822.01,6822731,39224,14146,0.36942969,64.420304151,178.62448819,0,2185093.64,6226653.5,34473,11298,0.3503377406,63.3856537,193.40534962,0,1310644.33,4589886.5,24510,9545,0.286139469,53.473860873,137.31213515,0,973814.05,4102453,20970,7505,0.237571058,46.438438245,129.75536975,0,-0.169736846,-0.093993112
Acarbose,Acarbose,1,Roxane/West-War,2166182.96,6379462,41178,13130,0.3394588442,52.605346544,164.97966184,0,4384018.53,11404856.491,72172,21039,0.3849154814,60.744035499,208.37580351,0,4669434.02,12129566.5,75533,20671,0.3850593207,61.819787642,225.89299115,0,3917330.86,10672720.5,63027,18167,0.3667856206,62.153217827,215.62893488,0,2857204.18,8286581.5,46811,15622,0.3443929657,61.037025058,182.89618359,0,-0.061051071,0.0036141736
Acarbose,Acarbose,1,Avet Pharmaceut,27769.95,75627,728,182,0.3678883019,38.145535714,152.58214286,0,13748.64,34289,336,105,0.4028878716,40.918571429,130.93942857,0,38703.5,105933,829,571,0.36520499,46.686972256,67.781961471,0,257448.84,702025.5,5639,1826,0.3646656383,45.655052314,140.99060241,0,1058022.19,2601950,15235,7194,0.4076565838,69.446812603,147.07008479,0,0.1178914081,0.0259935265
Acarbose,Acarbose,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.08,5450,35,24,0.4693585705,73.202285714,106.75333333,1,,
Acarbose,Acarbose,1,Strides Pharma,4201059.18,12321669.5,90053,23637,0.3416168367,46.6509631,177.73233405,0,3798277.52,10349363.5,73353,22003,0.3680367125,51.780806784,172.62543835,0,3835408.06,10505598.5,69403,19761,0.3655415675,55.262856937,194.08977582,0,4612615.79,12469754.5,81131,22970,0.3701967831,56.85392501,200.81043927,0,4889510.66,13186798.5,86691,23886,0.3708246916,56.40159486,204.70194507,0,0.0016961478,0.020721692
Accolate,Zafirlukast,1,Overall,267173.42,70926,731,141,3.7665431835,365.49031464,1894.8469504,0,241732.21,64927,635,121,3.7231384478,380.68064567,1997.7868595,0,217404.57,57295,521,103,3.7946403214,417.28324376,2110.7239806,0,149766.1,40235,358,91,3.7238647116,418.34106145,1645.7813187,0,8114.96,2202,21,13,3.6894436886,386.42666667,624.22769231,1,-0.00924336,-0.005157148
Accolate,Zafirlukast,1,Par Pharmaceuti,267173.42,70926,731,141,3.7665431835,365.49031464,1894.8469504,0,241732.21,64927,635,121,3.7231384478,380.68064567,1997.7868595,0,217404.57,57295,521,103,3.7946403214,417.28324376,2110.7239806,0,149766.1,40235,358,91,3.7238647116,418.34106145,1645.7813187,0,8114.96,2202,21,13,3.6894436886,386.42666667,624.22769231,1,-0.00924336,-0.005157148
Accutane,Isotretinoin,1,Overall,,,,,,,,,,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,83176.6,19470,424,192,4.2666876702,196.17122642,433.21145833,0,0.1811255193,0.0945422971
Accutane,Isotretinoin,1,"Jg Pharma, Inc.",,,,,,,,,,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,83176.6,19470,424,192,4.2666876702,196.17122642,433.21145833,0,0.1811255193,0.0945422971
Acebutolol HCl,Acebutolol HCl,3,Overall,4386157.9,9371270,91112,21226,0.4684252599,48.140287778,206.64081315,0,5556127.04,9727562,90017,20614,0.5719215227,61.723086084,269.53172795,0,5108653.31,9595214,86113,20157,0.5337176595,59.324995181,253.44313688,0,5166792.77,9087748,80943,19222,0.5698355461,63.832484217,268.79579492,0,5641077.2,8673062,76288,18164,0.6567985981,73.944489304,310.56359833,0,0.1526107885,0.0881730797
Acebutolol HCl,Acebutolol HCl,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,,,,,,,,,,388628.46,654222,5277,4420,0.5957770202,73.645719159,87.92499095,0,2361805.54,4062571,33383,9579,0.5833579879,70.748750562,246.56076208,0,-0.020845101,-0.020845101
Acebutolol HCl,Acebutolol HCl,1,Marlex Pharm.,2669.35,6658,93,60,0.4117860339,28.702688172,44.489166667,0,1765.9,2850,40,22,0.6156805556,44.1475,80.268181818,1,5732.34,9816,92,63,0.604937755,62.308043478,90.98952381,0,6163.19,8910,100,51,0.6920530957,61.6319,120.84686275,0,5059.74,5700,72,23,0.8992473684,70.274166667,219.98869565,0,0.2993907173,0.2156313473
Acebutolol HCl,Acebutolol HCl,1,Amneal Pharmace,4383488.55,9364612,91019,20749,0.4684831318,48.160148431,211.26264157,0,5554361.14,9724712,89977,20393,0.5719020693,61.730899452,272.36606385,0,5102920.97,9585398,86021,20105,0.5336414892,59.321804792,253.81352748,0,4772001.12,8424616,75566,19050,0.5678622392,63.150108779,250.49874646,0,3274211.92,4604791,42833,11594,0.7136288827,76.441340088,282.4057202,0,0.2566936723,0.1109502606
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Overall,581219.08,221226,2783,1205,2.627263884,208.84623787,482.33948548,0,562256.15,203536,2547,957,2.7624407967,220.75231645,587.51948798,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,219642.98,79126,1064,235,2.7758635594,206.43137218,934.65097872,0,-0.003838261,0.0138497653
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Xspire Pharma,581219.08,221226,2783,1205,2.627263884,208.84623787,482.33948548,0,562256.15,203536,2547,950,2.7624407967,220.75231645,591.84857895,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,219642.98,79126,1064,235,2.7758635594,206.43137218,934.65097872,0,-0.003838261,0.0138497653
Acetaminophen,Acetaminophen,6,Overall,,,,,,,,,,,,,,,,,35876.64,138701,120,82,0.2951489732,298.972,437.52,0,59927.65,230800,138,75,0.252939109,434.25833333,799.03533333,0,48942.97,312100,350,156,0.1602797227,139.83705714,313.73698718,0,-0.3663308,-0.263082868
Acetaminophen,Acetaminophen,1,Leucadia/Hikma,,,,,,,,,,,,,,,,,10881.76,32000,79,59,0.340055,137.74379747,184.43661017,0,10468.59,34900,48,41,0.2999595989,218.095625,255.33146341,0,16602.22,102200,94,46,0.1624483366,176.6193617,360.91782609,0,-0.458432612,-0.308832909
Acetaminophen,Acetaminophen,1,Auromedics-Eugi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5764.24,33300,59,38,0.1731003003,97.698983051,151.69052632,0,,
